                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                0.60736,                0.44684,                 1.0578,                0.94818,                0.82436,                0.91057,                0.77547,                0.60854,                0.39228,                 1.0661,               0.005974,               0.005974,               0.005974
                    124,                0.60206,                0.44478,                 1.0576,                0.94997,                0.82436,                0.90915,                0.77514,                0.60644,                0.39209,                 1.0642,               0.005941,               0.005941,               0.005941
                    125,                0.60634,                0.43853,                   1.06,                0.92997,                0.83816,                0.90934,                0.77542,                0.60864,                0.39626,                 1.0643,               0.005908,               0.005908,               0.005908
                    126,                0.60932,                0.44593,                 1.0544,                0.94592,                0.83013,                0.90878,                0.77603,                0.60782,                0.39607,                 1.0636,               0.005875,               0.005875,               0.005875
                    127,                0.60312,                  0.436,                 1.0552,                0.93763,                0.83219,                0.90969,                0.77594,                0.60745,                0.39297,                 1.0627,               0.005842,               0.005842,               0.005842
                    128,                0.60364,                0.44038,                 1.0518,                 0.9454,                0.83017,                 0.9117,                0.77657,                0.60819,                0.38935,                 1.0607,               0.005809,               0.005809,               0.005809
                    129,                0.60749,                0.43831,                 1.0556,                0.93323,                0.83419,                0.91118,                0.77697,                0.60764,                0.38868,                 1.0625,               0.005776,               0.005776,               0.005776
                    130,                0.60313,                0.43378,                 1.0492,                0.93763,                0.83113,                0.91071,                0.77699,                 0.6044,                0.39529,                 1.0591,               0.005743,               0.005743,               0.005743
                    131,                0.59957,                0.43567,                 1.0501,                0.93953,                0.83513,                0.91173,                0.77719,                0.60829,                0.39474,                 1.0604,                0.00571,                0.00571,                0.00571
                    132,                0.60102,                0.43537,                 1.0517,                0.94223,                0.83219,                0.91346,                0.77953,                0.60609,                 0.3902,                 1.0599,               0.005677,               0.005677,               0.005677
                    133,                0.59518,                0.42859,                 1.0486,                0.94192,                 0.8317,                0.91208,                0.77799,                  0.602,                0.38923,                 1.0594,               0.005644,               0.005644,               0.005644
                    134,                0.59844,                0.43813,                 1.0524,                 0.9291,                 0.8398,                0.91295,                 0.7788,                0.60402,                0.38867,                 1.0601,               0.005611,               0.005611,               0.005611
                    135,                0.59887,                0.42792,                 1.0509,                0.93609,                0.83836,                0.90947,                0.77783,                0.60576,                0.38848,                 1.0602,               0.005578,               0.005578,               0.005578
                    136,                0.60256,                0.43292,                 1.0505,                0.94347,                0.83366,                0.91197,                0.78035,                0.60717,                0.38872,                 1.0628,               0.005545,               0.005545,               0.005545
                    137,                0.59139,                0.42527,                 1.0412,                0.93674,                0.83311,                0.90909,                0.77509,                0.60908,                0.39165,                  1.065,               0.005512,               0.005512,               0.005512
                    138,                0.59614,                0.43058,                 1.0486,                 0.9306,                0.84002,                0.91022,                0.77708,                0.60702,                 0.3932,                 1.0632,               0.005479,               0.005479,               0.005479
                    139,                0.59195,                0.42335,                 1.0475,                0.93842,                0.84051,                0.91193,                 0.7782,                 0.6041,                0.38899,                  1.064,               0.005446,               0.005446,               0.005446
                    140,                  0.594,                0.42967,                 1.0471,                0.94641,                0.82941,                0.90886,                0.77779,                 0.6031,                0.38833,                  1.061,               0.005413,               0.005413,               0.005413
                    141,                0.59413,                0.42139,                 1.0439,                0.94696,                 0.8298,                0.90946,                0.77642,                0.60241,                0.38896,                 1.0577,                0.00538,                0.00538,                0.00538
                    142,                0.60222,                0.42874,                 1.0469,                0.93884,                0.83611,                0.91061,                0.77675,                0.60648,                0.39214,                 1.0584,               0.005347,               0.005347,               0.005347
                    143,                0.59675,                0.42695,                  1.043,                0.94255,                 0.8317,                0.91122,                0.77662,                0.60297,                0.38995,                 1.0596,               0.005314,               0.005314,               0.005314
                    144,                0.58568,                0.41492,                 1.0388,                0.94506,                0.82779,                 0.9108,                0.77835,                 0.6046,                0.39021,                 1.0586,               0.005281,               0.005281,               0.005281
                    145,                0.59119,                0.42376,                 1.0411,                0.94026,                0.83163,                0.91064,                0.77698,                0.60452,                0.38798,                 1.0602,               0.005248,               0.005248,               0.005248
                    146,                0.59512,                0.42127,                 1.0369,                0.93574,                0.83757,                0.90958,                0.77701,                0.60526,                0.39004,                 1.0587,               0.005215,               0.005215,               0.005215
                    147,                0.59676,                0.42702,                 1.0448,                0.94455,                0.83336,                0.90979,                0.77683,                0.60507,                0.38813,                 1.0578,               0.005182,               0.005182,               0.005182
                    148,                0.58861,                0.41874,                 1.0381,                0.94418,                0.83611,                 0.9084,                0.77605,                0.60218,                0.38663,                 1.0556,               0.005149,               0.005149,               0.005149
                    149,                 0.5851,                0.41535,                 1.0348,                0.94395,                0.83225,                 0.9101,                0.77797,                 0.6035,                 0.3891,                 1.0562,               0.005116,               0.005116,               0.005116
                    150,                0.59142,                0.41754,                 1.0404,                0.94415,                0.83317,                0.91044,                  0.778,                0.60561,                0.38738,                  1.057,               0.005083,               0.005083,               0.005083
